feature,importance
Bus23__Z_app_pre,0.0006501088433653984
Bus05__liss_corr_abs_min,0.000645524433267934
Bus20__dV_HF_ratio_C,0.0006292182682995674
Bus09__Z_app_post,0.0006227721483903657
Bus25__Z_app_post,0.0006223375386693369
Bus04__dV_HF_ratio_C,0.0006171264759612782
Bus25__dV_HF_ratio_C,0.0006154334485892211
Bus02__dV_E72_ratio_A,0.0006076270995133177
Bus04__sag_C,0.000603902091844393
Bus27__dI_Res_ratio_C,0.0006034077563601858
Bus16__I_rms_pre_A,0.0006003301470534646
Bus08__I_rms_jump_A,0.000589871818121645
Bus02__Z_app_post,0.0005811667006648479
Bus10__I_rms_post_A,0.0005693216982960257
Bus03__V0_ratio,0.0005529011251090944
Bus06__dV_Res_ratio_3ph_max,0.0005513617405891825
Bus24__liss_area_norm_C,0.0005283358150476112
Bus18__dV_Res_ratio_B,0.0005266993194068245
Bus22__dV_HF_ratio_C,0.0004821132214641194
Bus02__dI_Res_ratio_3ph_max,0.00047441449717183624
Bus28__dV_HF_ratio_3ph_max,0.00047110855352948855
Bus15__dV_energy_3ph_mean,0.00046252117703087534
Bus02__Delta_V_unbalance,0.000458981172588857
Bus17__liss_corr_abs_A,0.00044713898240802144
Bus25__liss_area_norm_C,0.0004467090292804799
Bus25__dV_E72_ratio_A,0.0004353541242557786
Bus02__V_unbalance_pre,0.0004309152676958311
Bus20__Delta_Z_app,0.0004282616130589404
Bus01__dV_HF_ratio_3ph_max,0.0004133523650608841
Bus27__dV_E28_ratio_A,0.000413210985969209
Bus05__dV_HF_ratio_C,0.0004053351606742834
Bus02__sag_B,0.0004019718432681696
Bus16__dV_HF_ratio_B,0.0003933064407190441
Bus15__dI_HF_ratio_C,0.0003915388344425043
Bus07__dV_E28_ratio_A,0.0003897080010760133
Bus28__dV_E28_ratio_C,0.000389653948660224
Bus20__dV_Res_ratio_3ph_max,0.00038792746635208443
Bus15__I2_ratio,0.00038387586735247515
Bus10__dV_E28_ratio_B,0.0003826210365053079
Bus13__dI_HF_ratio_3ph_max,0.00038152957898042564
Bus20__dI_HF_ratio_B,0.0003805521311780129
Bus20__Z_app_pre,0.0003701613283364152
Bus06__dV_energy_C,0.0003680139228156152
Bus24__liss_corr_abs_B,0.00036659347300379224
Bus25__dI_Res_ratio_C,0.00036510897334901695
Bus10__dV_HF_ratio_B,0.0003608708445249028
Bus12__Z_app_post,0.0003600882289791529
Bus27__V_unbalance_pre,0.00035960668631919136
Bus01__liss_corr_abs_B,0.00035744311915573957
Bus30__dV_HF_ratio_B,0.0003565691139932191
Bus24__dI_HF_ratio_3ph_max,0.0003562140169238888
Bus28__V_unbalance_pre,0.00035498294764756453
Bus09__liss_corr_abs_min,0.00035416549581106477
Bus24__liss_corr_abs_min,0.0003441580391483283
Bus21__Z_app_post,0.0003427909578231722
Bus22__liss_corr_abs_A,0.00034061404877772236
Bus12__liss_corr_abs_C,0.00033622924937370594
Bus22__dV_HF_ratio_B,0.00033528482395109803
Bus15__V_unbalance_post,0.00033516914944256365
Bus21__dI_HF_ratio_B,0.0003328739103927697
Bus03__sag_B,0.0003318472960100809
Bus05__dV_E28_ratio_B,0.0003315238176896021
Bus26__dV_E72_ratio_B,0.0003289813846561051
Bus27__dI_Res_ratio_3ph_max,0.0003274867504443699
Bus11__liss_area_norm_A,0.0003273795656140671
Bus25__sag_C,0.0003234835588790999
Bus28__dI_Res_ratio_C,0.0003209635578929835
Bus24__liss_area_norm_A,0.0003209329524902494
Bus22__sag_C,0.0003186502776206736
Bus29__liss_corr_abs_A,0.00031788910305694716
Bus02__liss_area_norm_min,0.00031657052252122856
Bus17__liss_area_norm_C,0.0003161416943722819
Bus06__dI_HF_ratio_3ph_max,0.00031557104496720173
Bus18__liss_corr_abs_min,0.00031538498599539144
Bus04__Delta_Z_app,0.00031485350755536365
Bus04__dV_HF_ratio_3ph_max,0.0003134236504680713
Bus09__V_unbalance_pre,0.0003131568817855223
Bus20__V0_ratio,0.0003126065648982876
Bus02__liss_corr_abs_C,0.0003125777070851426
Bus03__dV_HF_ratio_C,0.000310865774973241
Bus18__liss_area_norm_min,0.0003106874854485285
Bus01__dV_Res_ratio_C,0.00030957399132126027
Bus17__dI_energy_3ph_max,0.0003093045760060695
Bus07__dV_E72_ratio_A,0.00030664393041054385
Bus28__dV_HF_ratio_B,0.00030557901458006735
Bus28__dV_E28_ratio_A,0.00030551139702824243
Bus22__Z_app_pre,0.00030461646127737433
Bus04__V_unbalance_pre,0.00030300072045498006
Bus15__dI_Res_ratio_3ph_max,0.0003014736728162663
Bus15__liss_corr_abs_C,0.0003001504692777429
Bus13__I_unbalance_pre,0.00029923860630198915
Bus10__dI_Res_ratio_B,0.00029859545502065497
Bus24__liss_area_norm_B,0.00029741963918972485
Bus02__dI_HF_ratio_A,0.00029667385339588224
Bus13__dI_Res_ratio_3ph_max,0.00029601744591781177
Bus22__dV_HF_ratio_A,0.00029533434415010784
Bus24__Z_drop_ratio,0.00029506858653820174
Bus16__dI_HF_ratio_B,0.0002947888914017889
Bus24__dV_Res_ratio_A,0.0002936070607609735
Bus02__dV_HF_ratio_A,0.0002930886155227973
Bus02__liss_corr_abs_A,0.00029290545466870046
Bus11__dV_HF_ratio_B,0.0002927876751737936
Bus27__liss_area_norm_B,0.0002921461597647009
Bus02__liss_corr_abs_min,0.00029154869999468595
Bus19__V_unbalance_pre,0.00029074898092834985
Bus30__dI_HF_ratio_C,0.0002902319697080566
Bus09__sag_B,0.00028858617073901154
Bus01__V_unbalance_pre,0.0002878714139940203
Bus11__dI_HF_ratio_C,0.0002852840851896108
Bus16__liss_area_norm_C,0.00028395313031052803
Bus19__dV_E28_ratio_B,0.0002832330490598864
Bus25__Z_drop_ratio,0.00028299104557951435
Bus23__liss_area_norm_A,0.0002826314737692619
Bus02__V0_ratio,0.00027416959902722143
Bus22__dV_energy_C,0.00027347375340345317
Bus19__dI_Res_ratio_C,0.0002718330455066367
Bus20__Z_app_post,0.0002714011810397358
Bus06__dV_E28_ratio_A,0.0002707615602242811
Bus24__dI_HF_ratio_C,0.00026737445796168763
Bus15__dV_HF_ratio_3ph_max,0.0002672056656671305
Bus06__dV_HF_ratio_B,0.00026667593799418993
Bus03__liss_corr_abs_C,0.0002645563923378482
Bus29__dV_E28_ratio_B,0.00026446096658536643
Bus15__V_unbalance_pre,0.00026415514098514567
Bus15__liss_area_norm_B,0.0002625167402415583
Bus15__liss_area_norm_C,0.0002597451609734304
Bus19__dI_Res_ratio_B,0.00025912891022633437
Bus22__dV_Res_ratio_A,0.0002578209377204746
Bus21__V_unbalance_pre,0.00025765575901334705
Bus29__liss_corr_abs_B,0.0002575682601594562
Bus03__liss_area_norm_A,0.00025637464208981455
Bus05__dV_energy_B,0.00025550203143840646
Bus25__liss_corr_abs_B,0.00025542402058473034
Bus13__Delta_I_unbalance,0.00025516558029607954
Bus27__I_rms_pre_A,0.0002547996910531349
Bus20__liss_corr_abs_A,0.0002547791712596225
Bus01__dV_HF_ratio_B,0.000254575911412435
Bus10__dV_HF_ratio_C,0.0002541056619106169
Bus20__liss_corr_abs_min,0.00025300496881640517
Bus25__liss_corr_abs_C,0.00025212003819879194
Bus27__I_rms_post_B,0.00024957949223215075
Bus03__Z_app_post,0.00024877167731196775
Bus22__I_rms_post_A,0.00024873429664782666
Bus09__dV_E72_ratio_C,0.00024838217908877236
Bus21__Delta_Z_app,0.0002478493871251154
Bus20__sag_C,0.0002467948187948893
Bus18__liss_area_norm_B,0.000245435017474033
Bus16__dV_E28_ratio_B,0.00024541361985066146
Bus10__dI_Res_ratio_3ph_max,0.00024527840994041406
Bus28__dI_Res_ratio_B,0.00024523520625382186
Bus04__liss_corr_abs_C,0.00024506421686630657
Bus26__dV_E28_ratio_B,0.00024431768069577397
Bus03__dV_Res_ratio_B,0.00024415210331311894
Bus15__liss_corr_abs_A,0.00024154801673474752
Bus27__sag_B,0.00024120876986332272
Bus27__dI_Res_ratio_B,0.00024116992551227894
Bus01__dV_energy_C,0.00023881738198567494
Bus10__V_unbalance_pre,0.00023866201021677428
Bus23__dV_HF_ratio_B,0.00023863377121224237
Bus04__dI_HF_ratio_A,0.000238295927899591
Bus20__dV_energy_C,0.0002381343655543255
Bus14__dV_E28_ratio_C,0.00023785694335450033
Bus23__liss_corr_abs_C,0.00023695769886115361
Bus30__V0_ratio,0.00023693607090018623
Bus16__dV_energy_B,0.00023586207284958288
Bus14__liss_area_norm_C,0.00023486073436106782
Bus16__sag_C,0.00023438362638804967
Bus08__dV_E28_ratio_B,0.00023387746769502153
Bus17__liss_corr_abs_min,0.0002336351081714791
Bus07__dV_Res_ratio_B,0.00023289185564688228
Bus30__dV_E72_ratio_C,0.00023263933721270755
Bus11__liss_area_norm_min,0.0002326199082965042
Bus04__dV_E72_ratio_A,0.00023136080324178164
Bus01__Z_app_pre,0.0002308937885740736
Bus17__dV_HF_ratio_3ph_max,0.0002305405144332472
Bus06__liss_area_norm_C,0.00023029435831849394
Bus04__liss_corr_abs_B,0.00022915495422645392
Bus17__dV_E28_ratio_B,0.00022910952763441784
Bus23__V0_ratio,0.00022817591883949196
Bus09__dV_HF_ratio_A,0.00022810922290809345
Bus28__dV_Res_ratio_A,0.00022719996561497598
Bus27__liss_corr_abs_min,0.00022669108202413716
Bus03__dV_E28_ratio_A,0.00022658116608739612
Bus23__liss_corr_abs_B,0.0002257512330156887
max_Res_ratio,0.0002251439625940074
Bus14__dI_Res_ratio_B,0.00022489590856326823
Bus22__liss_area_norm_C,0.00022467912882971207
Bus07__dI_Res_ratio_B,0.00022412329222413344
Bus13__liss_corr_abs_C,0.00022393620362277038
Bus18__I_unbalance_post,0.00022376318113649977
Bus05__dV_Res_ratio_B,0.00022306691149160524
Bus27__dV_Res_ratio_A,0.00022295742057362115
Bus17__dV_Res_ratio_3ph_max,0.00022223814373884454
Bus21__liss_corr_abs_C,0.00022213870344031715
Bus17__dV_energy_C,0.00022069187121661374
Bus07__liss_area_norm_B,0.00022015643574861522
Bus12__I_unbalance_post,0.00021976940656737566
Bus25__dV_energy_C,0.0002184194223130109
Bus30__dV_Res_ratio_A,0.0002183196574835906
Bus28__dV_energy_B,0.0002182861900434425
Bus12__dI_HF_ratio_3ph_max,0.00021737544989444235
Bus18__V0_ratio,0.00021710405836712423
Bus23__Delta_I_unbalance,0.00021647158799371715
Bus03__dI_Res_ratio_C,0.000216146408505846
Bus09__dV_energy_C,0.00021529476688632573
Bus10__liss_corr_abs_B,0.00021500503512205147
Bus05__liss_area_norm_C,0.00021480284112696473
Bus04__Z_drop_ratio,0.0002147190597733269
Bus13__dI_energy_A,0.00021192203716095579
Bus06__V0_ratio,0.0002111038746303832
Bus16__dV_HF_ratio_C,0.00020966506487654776
Bus09__dV_E28_ratio_B,0.00020888056819393325
Bus05__liss_area_norm_B,0.0002084156766929866
Bus02__dV_E28_ratio_B,0.0002072746803349304
Bus28__liss_area_norm_C,0.00020698576496534424
Bus23__Delta_V_unbalance,0.00020684260958686622
Bus22__I_unbalance_pre,0.0002066508761366981
Bus24__liss_corr_abs_C,0.00020590059455428148
Bus06__Z_app_pre,0.00020504292996690574
Bus06__dI_Res_ratio_3ph_max,0.0002046991613247383
Bus18__Z_app_pre,0.00020457968318179608
Bus09__dV_Res_ratio_C,0.0002045625516599857
Bus22__dI_Res_ratio_3ph_max,0.00020450208852799628
Bus18__dV_HF_ratio_B,0.00020419845603494795
Bus27__V0_ratio,0.00020419027346714108
Bus23__dV_Res_ratio_A,0.00020364257735777877
Bus18__dI_energy_3ph_max,0.00020312003104104053
Bus30__dV_E72_ratio_A,0.00020201918155311567
Bus09__liss_area_norm_C,0.00020119705923387854
Bus22__dV_E28_ratio_B,0.00020075609180723107
Bus30__liss_area_norm_B,0.0001998354560511444
Bus09__V_unbalance_post,0.00019957850891226916
Bus25__dV_HF_ratio_3ph_max,0.00019946316366242344
Bus22__V_unbalance_post,0.00019729101283387783
Bus10__Z_drop_ratio,0.00019717809404524506
Bus25__liss_corr_abs_min,0.00019688189605218329
Bus17__dI_HF_ratio_3ph_max,0.00019657064859927867
Bus16__liss_corr_abs_C,0.00019641736833166538
Bus12__dV_Res_ratio_3ph_max,0.00019545338083075937
Bus16__dV_E28_ratio_A,0.00019498819306488745
Bus30__dV_HF_ratio_3ph_max,0.00019477524390838858
Bus20__liss_area_norm_B,0.00019462948864097884
Bus18__dV_E28_ratio_A,0.00019449303605180933
Bus04__sag_B,0.00019436460921257195
Bus04__dV_energy_3ph_max,0.00019429502184958172
Bus02__liss_corr_abs_B,0.0001941812464147514
Bus15__sag_C,0.00019362631801134983
Bus25__V_unbalance_pre,0.0001912739450956354
Bus29__mean_sag,0.00019006983564701902
Bus11__dI_Res_ratio_C,0.00018980244430207558
Bus24__Z_app_pre,0.0001895062404968659
Bus07__dV_E28_ratio_B,0.00018946534259377604
Bus21__dV_energy_B,0.00018909792135756877
Bus19__dV_HF_ratio_3ph_max,0.00018861305038840758
Bus23__I2_ratio,0.00018814958797438365
Bus07__liss_area_norm_C,0.0001873087965494482
Bus24__dV_energy_C,0.0001870343000675281
Bus03__Z_app_pre,0.00018685463998200334
Bus07__liss_corr_abs_A,0.0001864086384673611
Bus14__liss_corr_abs_B,0.00018591739869400366
Bus12__dV_energy_C,0.00018577737928018967
Bus22__liss_corr_abs_min,0.00018558998590208602
Bus07__liss_corr_abs_C,0.00018524016797891586
Bus26__dV_E72_ratio_C,0.00018488322625148567
Bus23__dV_energy_A,0.00018462757748283212
Bus12__Delta_V_unbalance,0.00018440148075123938
Bus06__mean_sag,0.00018403985537331243
Bus28__Z_app_pre,0.00018358771051726685
Bus23__dV_E72_ratio_A,0.00018351347357814396
Bus18__sag_C,0.00018337602986459527
Bus13__dV_energy_A,0.00018318300881978403
Bus06__sag_C,0.00018267625106069808
Bus19__Delta_Z_app,0.00018196243148765407
Bus30__Z_drop_ratio,0.00018191015812206814
Bus10__dV_HF_ratio_A,0.00018175430932031002
Bus11__dV_Res_ratio_A,0.00018166584972090485
Bus26__liss_corr_abs_min,0.00018161282294760323
Bus22__Delta_V_unbalance,0.00018123115414610532
Bus19__dV_energy_C,0.0001798087258243984
Bus09__dV_energy_A,0.0001797916051848995
Bus26__Z_app_post,0.00017937981714844664
Bus15__dV_E28_ratio_A,0.00017869964172109889
Bus03__I_unbalance_pre,0.00017733427577981301
Bus17__I_rms_post_A,0.0001765045987880179
Bus19__dI_HF_ratio_3ph_max,0.00017617986604553042
Bus21__dV_HF_ratio_3ph_max,0.00017542855810508405
Bus16__V_unbalance_pre,0.0001753404252580193
Bus12__liss_area_norm_C,0.00017519756562501624
Bus06__dV_Res_ratio_C,0.00017381760677242434
Bus15__liss_corr_abs_min,0.0001737078044774309
Bus10__Z_app_pre,0.00017354902645049793
Bus11__dV_Res_ratio_B,0.00017303186363458039
Bus19__dV_Res_ratio_A,0.0001730065118043273
Bus06__liss_corr_abs_C,0.0001727013627599589
Bus27__dV_Res_ratio_B,0.000172339888587245
Bus16__dV_Res_ratio_A,0.00017197092376602474
Bus25__I_rms_pre_B,0.00017189299630885466
Bus25__dV_energy_B,0.00017148506581096874
Bus21__Z_drop_ratio,0.00017087921649030154
Bus10__liss_area_norm_B,0.00017029630808999398
Bus26__dI_Res_ratio_A,0.00016963297441488758
Bus08__dV_HF_ratio_B,0.00016868920401953862
Bus06__liss_area_norm_A,0.0001681523084995444
Bus17__sag_B,0.0001677884485134355
Bus09__Delta_I_unbalance,0.00016741541194743186
Bus28__mean_sag,0.00016732932505967115
Bus20__liss_corr_abs_B,0.00016660462272900128
Bus03__dV_energy_C,0.00016654191427688324
Bus10__dV_E28_ratio_A,0.00016645138509078264
Bus25__dI_energy_3ph_mean,0.00016607906678396786
Bus20__liss_area_norm_min,0.00016540384697642937
Bus15__I_rms_post_A,0.0001650475964340021
Bus25__dI_energy_B,0.00016484205458842864
Bus03__V_unbalance_pre,0.00016427785897785553
Bus28__dI_energy_3ph_mean,0.00016392764944242995
Bus28__I_unbalance_pre,0.00016364112111122656
Bus23__sag_B,0.0001634412137193421
Bus05__dV_HF_ratio_3ph_max,0.00016310937464958646
Bus26__dI_Res_ratio_C,0.0001619045503788109
Bus04__liss_corr_abs_min,0.00016167094917444107
Bus22__I2_ratio,0.00016125936831945487
Bus29__dI_energy_3ph_max,0.0001607098524881179
Bus15__Z_drop_ratio,0.0001605229223876496
Bus10__liss_area_norm_C,0.00016034547791601256
Bus24__dI_HF_ratio_B,0.00016028219132664868
Bus28__dV_energy_C,0.00015963733763034088
Bus24__I_unbalance_pre,0.00015958449278045337
Bus20__dI_Res_ratio_C,0.00015871628522987118
Bus11__dV_E72_ratio_A,0.0001571637319262442
Bus18__dI_energy_A,0.00015567904466330708
Bus10__liss_corr_abs_min,0.00015562700093657683
Bus01__dV_E28_ratio_B,0.00015549910662258175
Bus28__dV_Res_ratio_3ph_max,0.00015522982493933136
Bus15__dI_HF_ratio_A,0.0001547568021466708
Bus16__dI_Res_ratio_3ph_max,0.00015420749181384145
Bus29__dI_Res_ratio_B,0.00015405099919031247
Bus24__sag_C,0.00015400783324212163
Bus06__I_unbalance_post,0.00015383702258594216
Bus14__dV_HF_ratio_B,0.00015348473124671716
Bus22__dI_Res_ratio_B,0.0001529929742766024
Bus28__I_rms_jump_A,0.00015204944605802298
Bus22__dI_Res_ratio_A,0.00015186372615301575
Bus21__liss_corr_abs_min,0.00015144569299188956
Bus07__dV_energy_C,0.00015123512697026912
Bus26__dV_E28_ratio_C,0.00015118951339265993
Bus11__dV_HF_ratio_3ph_max,0.000151173175531119
Bus06__dV_E28_ratio_C,0.00015076115723489618
Bus07__Delta_I_unbalance,0.00014975118079171864
Bus26__dI_energy_3ph_max,0.0001494707787182736
Bus09__dI_energy_3ph_mean,0.00014906322737285812
Bus23__dV_E28_ratio_B,0.0001490571647746842
Bus03__sag_C,0.00014843419657247463
Bus13__liss_area_norm_B,0.00014776313770385253
Bus01__Delta_V_unbalance,0.00014736573593893278
Bus29__Z_drop_ratio,0.00014714707897781686
Bus27__Z_app_post,0.0001465304248206456
Bus03__liss_corr_abs_min,0.0001464826730059172
Bus16__dV_E72_ratio_B,0.00014601884535889582
Bus05__liss_area_norm_min,0.0001456912609162797
Bus30__dV_HF_ratio_C,0.00014541898878583906
Bus10__Z_app_post,0.00014504943494870356
Bus19__I_rms_jump_A,0.00014498709877481394
Bus21__liss_corr_abs_A,0.00014440432129330213
Bus08__liss_corr_abs_B,0.00014356480858286784
Bus25__I2_ratio,0.00014346606018888515
Bus01__V_unbalance_post,0.00014304308410886221
Bus25__dV_E28_ratio_A,0.00014209007428540488
Bus10__sag_A,0.00014166367122313942
Bus02__V_unbalance_post,0.0001412651157789296
Bus25__Z_app_pre,0.00014082640575898493
Bus19__Z_app_pre,0.00014075515367398803
Bus25__I_rms_post_C,0.00014047807581138842
Bus06__dI_HF_ratio_B,0.00014027853101266315
Bus08__dI_energy_3ph_mean,0.00014006412775198748
Bus23__Z_app_post,0.0001399039834988429
Bus18__dV_energy_3ph_max,0.00013971160181029237
Bus06__dV_E28_ratio_B,0.00013938735653217942
Bus20__dV_Res_ratio_B,0.00013906706975012797
Bus28__sag_C,0.00013893724432120487
Bus01__dV_E28_ratio_A,0.00013846023606811262
Bus19__I2_ratio,0.00013842613833643641
Bus29__dI_HF_ratio_3ph_max,0.00013795325496580488
Bus17__dV_E72_ratio_A,0.00013709152819280275
Bus28__I_rms_pre_C,0.00013683330740785532
Bus29__dV_energy_A,0.00013637975948860883
Bus11__dV_Res_ratio_C,0.00013595725402487234
Bus03__Z_drop_ratio,0.00013551368491560207
Bus23__dV_Res_ratio_B,0.00013535534338817028
Bus14__dV_E72_ratio_A,0.00013522870786636786
Bus27__I_rms_jump_A,0.00013496029744104548
Bus18__dV_energy_B,0.00013480899811475826
Bus20__Delta_V_unbalance,0.00013473950458216401
Bus06__I_rms_pre_A,0.0001340269726769227
Bus09__liss_area_norm_B,0.00013397283659138942
Bus19__V_unbalance_post,0.000133164795900044
Bus05__dI_Res_ratio_B,0.00013315699194188272
Bus26__dV_HF_ratio_A,0.0001325798917112487
Bus12__dV_E72_ratio_C,0.00013211680774553105
Bus04__V0_ratio,0.00013113726833080847
Bus01__dI_Res_ratio_3ph_max,0.00013111257269128915
Bus15__liss_corr_abs_B,0.0001307660284471709
Bus18__liss_area_norm_C,0.00013037811725080805
Bus04__liss_area_norm_A,0.00013032033698343032
Bus24__max_sag,0.00012982215586665623
Bus14__dI_Res_ratio_A,0.00012903720407560662
Bus19__sag_A,0.00012903081130878163
Bus16__sag_B,0.0001288656749253415
Bus24__Delta_V_unbalance,0.00012870771247160267
Bus26__dV_HF_ratio_3ph_max,0.00012853298723838286
Bus18__Z_app_post,0.00012833782262206266
Bus04__dV_HF_ratio_A,0.00012820952999009378
Bus15__Delta_Z_app,0.00012795349902694413
Bus21__dI_Res_ratio_B,0.0001278790757804584
Bus17__V2_ratio,0.00012785434902428828
Bus21__liss_area_norm_min,0.00012784479538685512
Bus03__liss_area_norm_B,0.0001277478109506903
Bus30__dV_Res_ratio_B,0.00012752410214933487
star_bus_dI,0.00012709002918231266
Bus22__dI_energy_3ph_max,0.0001268228769381743
Bus12__dI_Res_ratio_C,0.00012595025730347909
Bus03__dV_HF_ratio_3ph_max,0.00012532264359302125
Bus02__I_rms_pre_C,0.00012525770793550046
Bus16__liss_corr_abs_min,0.00012515423022916206
Bus26__mean_sag,0.00012514332840814557
Bus21__mean_sag,0.0001249443840627285
Bus16__dI_Res_ratio_C,0.00012448846058858866
Bus18__dV_Res_ratio_C,0.00012432858832334893
Bus03__I_rms_post_A,0.00012430413470858554
Bus01__dV_Res_ratio_A,0.00012429204120888293
Bus17__liss_area_norm_A,0.00012315586914689007
Bus22__dV_Res_ratio_3ph_max,0.00012313655101546628
Bus05__dV_HF_ratio_B,0.00012311777050651827
Bus07__dV_Res_ratio_C,0.0001227734915814998
Bus08__dV_HF_ratio_C,0.00012235369745599228
Bus18__dI_HF_ratio_A,0.0001221900548091361
Bus15__liss_area_norm_A,0.00012210720263700897
Bus02__dV_HF_ratio_B,0.00012195853901755773
Bus27__I_unbalance_pre,0.00012188454876329483
Bus10__I_unbalance_post,0.00012185391586147454
Bus09__I_rms_pre_A,0.00012123294076394927
Bus23__V2_ratio,0.00012120300841821512
Bus27__dV_HF_ratio_A,0.00012118770178742126
Bus17__dV_HF_ratio_C,0.0001204644367850784
Bus16__dV_HF_ratio_3ph_max,0.00012038303965239637
Bus29__dV_E72_ratio_C,0.00012020806206547263
Bus08__dV_E72_ratio_C,0.00011971207169216845
Bus12__liss_corr_abs_min,0.00011924410337362883
Bus13__dV_E72_ratio_A,0.00011829759438388473
Bus19__dV_E72_ratio_C,0.00011798147608692434
Bus08__liss_area_norm_A,0.00011779655997967268
Bus08__dV_E72_ratio_A,0.00011769412163058591
Bus02__dV_energy_3ph_max,0.00011728562738692591
Bus11__dI_energy_A,0.00011694191656942206
max_I_unbalance,0.0001169258073326971
Bus17__max_sag,0.0001166166340561154
Bus25__sag_B,0.0001166134099036997
Bus14__dI_HF_ratio_3ph_max,0.00011565865928002116
Bus21__V2_ratio,0.00011560186174804882
Bus04__dI_Res_ratio_C,0.00011555397899746421
Bus13__V_unbalance_post,0.00011554384895860028
Bus04__V2_ratio,0.00011537084465539074
Bus12__liss_corr_abs_A,0.00011522318807005546
Bus08__dV_E72_ratio_B,0.00011516976495279616
Bus21__dV_Res_ratio_3ph_max,0.00011486672772859431
Bus04__liss_area_norm_B,0.00011481472769612516
Bus02__Delta_I_unbalance,0.00011436101613280448
Bus22__liss_corr_abs_B,0.00011387763607184927
Bus03__dI_Res_ratio_B,0.00011376956299484042
Bus25__Delta_I_unbalance,0.00011351835051160977
Bus14__sag_B,0.00011323257571129011
Bus10__dI_Res_ratio_A,0.00011303710411073622
Bus12__dI_HF_ratio_C,0.00011296869193114487
Bus26__dV_energy_3ph_mean,0.00011276198963532622
Bus08__dV_HF_ratio_A,0.00011259339802903322
Bus18__dI_Res_ratio_3ph_max,0.00011235879653387683
Bus23__dI_Res_ratio_3ph_max,0.00011118812085314708
Bus11__dV_E72_ratio_C,0.00011041382241680549
Bus09__dI_Res_ratio_3ph_max,0.00011031374073509399
Bus06__V2_ratio,0.0001101011387084816
Bus17__dI_HF_ratio_B,0.00010995820711291276
Bus14__mean_sag,0.00010971221394350493
Bus05__dI_Res_ratio_A,0.00010963073269964266
Bus09__dV_HF_ratio_B,0.00010941122268011487
Bus28__I_rms_jump_3ph_max,0.00010939924161923786
Bus13__dI_energy_3ph_max,0.00010889397340516211
Bus11__I_rms_post_B,0.00010888331071196326
Bus20__V2_ratio,0.00010785203436275114
Bus06__liss_area_norm_min,0.00010780071128832557
Bus11__dI_HF_ratio_B,0.00010778308308052012
Bus01__sag_C,0.00010766210200752351
Bus09__V0_ratio,0.00010735772602430369
Bus18__V_unbalance_pre,0.00010687964621718296
Bus03__dV_E28_ratio_C,0.00010629614884315885
Bus07__dV_Res_ratio_3ph_max,0.00010629358276136532
Bus18__sag_A,0.00010617584544259239
Bus11__dV_E28_ratio_C,0.00010584634148302838
Bus24__V_unbalance_pre,0.00010569120150909087
Bus28__Z_drop_ratio,0.00010530211572540974
Bus10__V2_ratio,0.00010476258897217876
Bus16__dI_Res_ratio_B,0.00010444684726040186
Bus29__dV_E72_ratio_A,0.00010443516552944093
Bus10__Delta_Z_app,0.0001043688383648945
Bus30__dI_Res_ratio_A,0.0001041040931495537
Bus13__I_rms_post_C,0.00010402792720356803
Bus03__dV_E28_ratio_B,0.00010370127232108788
Bus13__dV_E28_ratio_A,0.00010353437845978076
Bus08__liss_corr_abs_A,0.0001032252604893087
Bus12__V2_ratio,0.00010294120013500909
Bus17__Delta_V_unbalance,0.00010289270262371961
Bus27__V2_ratio,0.00010288751991152067
Bus28__liss_corr_abs_A,0.000102436003364995
Bus07__dI_HF_ratio_B,0.00010212096691987588
Bus08__liss_area_norm_min,0.00010204820438960528
Bus28__Z_app_post,0.0001018995808636511
Bus20__dV_E72_ratio_C,0.00010127384396792731
Bus01__sag_B,0.00010102928957070961
Bus22__dV_E28_ratio_C,0.00010067938661234267
Bus28__dI_energy_3ph_max,0.00010049223850754421
Bus17__liss_area_norm_B,0.00010040203604292318
Bus21__dI_Res_ratio_C,0.00010026639823311347
Bus22__dV_energy_B,0.00010006372424478606
Bus04__liss_area_norm_min,9.968478161553282e-05
Bus13__dV_Res_ratio_A,9.910474429227535e-05
Bus20__I_rms_pre_A,9.850145356810899e-05
Bus09__Z_app_pre,9.836660260555321e-05
Bus19__dV_Res_ratio_C,9.732721637102818e-05
Bus29__dI_energy_3ph_mean,9.686224193332631e-05
Bus13__liss_corr_abs_A,9.660540781774026e-05
Bus25__I_rms_pre_C,9.623955756704936e-05
Bus23__dV_E28_ratio_A,9.583528954817108e-05
Bus07__I_rms_pre_A,9.556973358399029e-05
Bus17__Z_app_post,9.542729984254772e-05
Bus17__dI_energy_3ph_mean,9.538787959800203e-05
Bus17__dV_energy_3ph_max,9.533161365849166e-05
Bus23__I_rms_jump_A,9.513493306402654e-05
Bus18__dV_E72_ratio_B,9.50851502990098e-05
Bus06__dV_energy_3ph_max,9.474127102092108e-05
Bus16__I_unbalance_post,9.464199468299815e-05
Bus23__liss_area_norm_min,9.45243860835686e-05
Bus03__liss_area_norm_C,9.394342552140655e-05
Bus03__liss_corr_abs_A,9.361019646244394e-05
max_V_unbalance,9.294980746737658e-05
Bus01__dI_Res_ratio_B,9.28301484007181e-05
Bus21__dV_HF_ratio_B,9.253433304657749e-05
Bus17__dV_E28_ratio_A,9.251537178914727e-05
Bus25__dV_HF_ratio_B,9.242300581260342e-05
