CaseName,EventType,TargetBus,ObservedBus,BinaryFaultLabel,FaultEvidence,LoadSwitchEvidence,FaultScore
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,16,1,0.9991162545482041,0.13801123407325824,0.930110637511575
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,16,1,0.9988870793819867,0.12684118550866016,0.9354664866276566
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,16,1,0.9989373653130016,0.1442560614295361,0.9268093345982336
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,16,1,0.9994848993565294,0.13390219316694071,0.9325338027730591
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,16,1,0.999427649005132,0.12956498011033113,0.9346451589499665
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,16,1,0.9995084902885424,0.1476053909990412,0.9257057947890218
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,16,1,0.9989687116650156,0.10979155540585225,0.9440729339620895
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,16,1,0.999364619067622,0.17743255979773104,0.9106483391687564
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,16,1,0.9992763272752093,0.46534337499032125,0.7666046397800487
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,16,1,0.9994734836712036,0.17721732521134864,0.9108648210655292
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,16,1,0.9917888022275179,0.0,0.9917888022275179
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,16,1,0.9994989970204515,0.1760884457499993,0.9114547741454518
SSO_SLG_Fault_Bus30,SSO_SLG_Fault,30.0,16,1,0.9995058012508977,0.10801541321562315,0.9454980946430861
SSO_ThreePhase_Fault_Bus01,SSO_ThreePhase_Fault,1.0,16,1,0.9846331294050304,0.04273744584472027,0.9632644064826703
SSO_ThreePhase_Fault_Bus02,SSO_ThreePhase_Fault,2.0,16,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus03,SSO_ThreePhase_Fault,3.0,16,1,0.9922959228045367,0.08083171272029913,0.9518800664443872
SSO_ThreePhase_Fault_Bus04,SSO_ThreePhase_Fault,4.0,16,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus05,SSO_ThreePhase_Fault,5.0,16,1,1.0,0.05553841704210193,0.9722307914789491
SSO_ThreePhase_Fault_Bus06,SSO_ThreePhase_Fault,6.0,16,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus07,SSO_ThreePhase_Fault,7.0,16,1,1.0,0.028549056254355918,0.985725471872822
SSO_ThreePhase_Fault_Bus08,SSO_ThreePhase_Fault,8.0,16,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus09,SSO_ThreePhase_Fault,9.0,16,1,0.9974069596264016,0.11672062218417008,0.9390466485343165
SSO_ThreePhase_Fault_Bus10,SSO_ThreePhase_Fault,10.0,16,1,1.0,0.1199022559212693,0.9400488720393654
SSO_ThreePhase_Fault_Bus11,SSO_ThreePhase_Fault,11.0,16,1,1.0,0.027793580473258337,0.9861032097633708
SSO_ThreePhase_Fault_Bus12,SSO_ThreePhase_Fault,12.0,16,1,1.0,0.10974319201768505,0.9451284039911575
SSO_ThreePhase_Fault_Bus13,SSO_ThreePhase_Fault,13.0,16,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus14,SSO_ThreePhase_Fault,14.0,16,1,0.9954126404570083,0.1124439102407757,0.9391906853366204
SSO_ThreePhase_Fault_Bus15,SSO_ThreePhase_Fault,15.0,16,1,1.0,0.11883607832832326,0.9405819608358383
SSO_ThreePhase_Fault_Bus16,SSO_ThreePhase_Fault,16.0,16,1,1.0,0.10792933521196067,0.9460353323940197
SSO_ThreePhase_Fault_Bus17,SSO_ThreePhase_Fault,17.0,16,1,0.9990682823270325,0.034798847235395336,0.9816688587093348
SSO_ThreePhase_Fault_Bus18,SSO_ThreePhase_Fault,18.0,16,1,0.9971921572726083,0.12415077096780351,0.9351167717887066
SSO_ThreePhase_Fault_Bus19,SSO_ThreePhase_Fault,19.0,16,1,0.9990892276311693,0.1327837320877112,0.9326973615873136
SSO_ThreePhase_Fault_Bus20,SSO_ThreePhase_Fault,20.0,16,1,0.9993262801613985,0.12472421622964834,0.9369641720465743
SSO_ThreePhase_Fault_Bus21,SSO_ThreePhase_Fault,21.0,16,1,1.0,0.12277206620083542,0.9386139668995823
SSO_ThreePhase_Fault_Bus22,SSO_ThreePhase_Fault,22.0,16,1,0.9987468975500386,0.08705480943015084,0.9552194928349632
SSO_ThreePhase_Fault_Bus23,SSO_ThreePhase_Fault,23.0,16,1,0.9973184344256288,0.13838179572113243,0.9281275365650626
SSO_ThreePhase_Fault_Bus24,SSO_ThreePhase_Fault,24.0,16,1,0.9991034554727051,0.09933540343674031,0.9494357537543349
SSO_ThreePhase_Fault_Bus25,SSO_ThreePhase_Fault,25.0,16,1,0.99869947366534,0.1470742979406424,0.9251623246950188
SSO_ThreePhase_Fault_Bus26,SSO_ThreePhase_Fault,26.0,16,1,0.9994249186752848,0.37780996407340206,0.8105199366385838
SSO_ThreePhase_Fault_Bus27,SSO_ThreePhase_Fault,27.0,16,1,0.9990526173759134,0.13891320970828147,0.9295960125217727
SSO_ThreePhase_Fault_Bus28,SSO_ThreePhase_Fault,28.0,16,1,0.9917303340406748,0.00677744036866798,0.9883416138563408
SSO_ThreePhase_Fault_Bus29,SSO_ThreePhase_Fault,29.0,16,1,0.9991118265541329,0.3055043420301032,0.8463596555390813
SSO_ThreePhase_Fault_Bus30,SSO_ThreePhase_Fault,30.0,16,1,0.999134976768396,0.2531270697038781,0.872571441916457
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,17,0,0.9997960245786569,0.9990318524397981,0.5002800983587579
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,17,0,0.999797312692515,1.0,0.49979731269251504
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,17,0,0.9997972469050931,0.9998810673876589,0.4998567132112636
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,17,0,0.9998020134804803,0.9922670410228098,0.5036684929690753
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,17,0,0.9998266383126544,0.987776758589197,0.5059382590180559
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,17,0,0.9997980061773855,0.9945533728156949,0.502521319769538
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,17,0,0.9997972408591004,0.9989408591585627,0.500326811279819
SSO_LoadSwitch_Bus12,SSO_LoadSwitch,12.0,17,0,0.9997972058942143,0.9994299895151662,0.5000822111366312
SSO_LoadSwitch_Bus14,SSO_LoadSwitch,14.0,17,0,0.9997969821314674,0.9999214375346341,0.4998362633641503
SSO_LoadSwitch_Bus15,SSO_LoadSwitch,15.0,17,0,0.9997969543724113,0.9996899683747406,0.49995197018504106
SSO_LoadSwitch_Bus16,SSO_LoadSwitch,16.0,17,0,0.9997972419545718,1.0,0.49979724195457176
SSO_LoadSwitch_Bus17,SSO_LoadSwitch,17.0,17,0,1.0,0.9942803349710453,0.5028598325144773
SSO_LoadSwitch_Bus18,SSO_LoadSwitch,18.0,17,0,0.999797426252994,0.9999438113764046,0.4998255205647916
SSO_LoadSwitch_Bus19,SSO_LoadSwitch,19.0,17,0,0.9997968950839107,0.9986294286501973,0.500482180758812
SSO_LoadSwitch_Bus20,SSO_LoadSwitch,20.0,17,0,0.9997970474050341,0.9999746322222908,0.49980973129388867
SSO_LoadSwitch_Bus21,SSO_LoadSwitch,21.0,17,0,0.9997970830451567,0.9925865188793154,0.503503823605499
SSO_LoadSwitch_Bus23,SSO_LoadSwitch,23.0,17,0,0.9997972280864672,0.9999555811451325,0.49981943751390095
SSO_LoadSwitch_Bus24,SSO_LoadSwitch,24.0,17,0,0.9997978442679278,0.9981917104923421,0.5007019890217568
SSO_LoadSwitch_Bus26,SSO_LoadSwitch,26.0,17,0,0.9997972675094768,0.999869504040824,0.49986251548906485
SSO_LoadSwitch_Bus29,SSO_LoadSwitch,29.0,17,0,0.9997970856606875,1.0,0.4997970856606875
SSO_LoadSwitch_Bus30,SSO_LoadSwitch,30.0,17,0,0.9997973601437087,0.9993546700156807,0.5001200251358684
SSO_Normal_Case01,SSO_Normal,,17,0,0.9998184747752931,0.20148783230926565,0.8990745586206602
SSO_Normal_Case02,SSO_Normal,,17,0,0.9998184747752931,0.20148783230926565,0.8990745586206602
SSO_Normal_Case03,SSO_Normal,,17,0,0.9998184747752931,0.20148783230926565,0.8990745586206602
SSO_SLG_Fault_Bus01,SSO_SLG_Fault,1.0,17,1,0.9980467046455347,0.054345326453702665,0.9708740414186834
SSO_SLG_Fault_Bus02,SSO_SLG_Fault,2.0,17,1,0.9977985755146684,0.04465593375906204,0.9754706086351375
SSO_SLG_Fault_Bus03,SSO_SLG_Fault,3.0,17,1,0.9990349134207731,0.05316420093400349,0.9724528129537714
SSO_SLG_Fault_Bus04,SSO_SLG_Fault,4.0,17,1,1.0,0.03718446576167285,0.9814077671191636
SSO_SLG_Fault_Bus05,SSO_SLG_Fault,5.0,17,1,0.9987020722808345,0.002822467879953156,0.997290838340858
SSO_SLG_Fault_Bus06,SSO_SLG_Fault,6.0,17,1,1.0,0.07151247642415622,0.9642437617879219
SSO_SLG_Fault_Bus07,SSO_SLG_Fault,7.0,17,1,0.9982740206670814,0.06675889429829197,0.9648945735179354
SSO_SLG_Fault_Bus08,SSO_SLG_Fault,8.0,17,1,0.996864650355727,0.09376002505587108,0.9499846378277915
SSO_SLG_Fault_Bus09,SSO_SLG_Fault,9.0,17,1,1.0,0.10473620506486069,0.9476318974675697
SSO_SLG_Fault_Bus10,SSO_SLG_Fault,10.0,17,1,1.0,0.0756911032536812,0.9621544483731594
SSO_SLG_Fault_Bus11,SSO_SLG_Fault,11.0,17,1,0.998740623453436,0.07808215581272962,0.9596995455470712
SSO_SLG_Fault_Bus12,SSO_SLG_Fault,12.0,17,1,0.9996784970312232,0.1316339013580101,0.9338615463522182
SSO_SLG_Fault_Bus13,SSO_SLG_Fault,13.0,17,1,0.9994870634582024,0.1670216932972817,0.9159762168095615
SSO_SLG_Fault_Bus14,SSO_SLG_Fault,14.0,17,1,0.9986026637041374,0.14508162552069315,0.9260618509437908
SSO_SLG_Fault_Bus15,SSO_SLG_Fault,15.0,17,1,0.9997063344708514,0.07647284607833069,0.9614699114316861
SSO_SLG_Fault_Bus16,SSO_SLG_Fault,16.0,17,1,0.9997482899337643,0.18155178430821753,0.9089723977796555
SSO_SLG_Fault_Bus17,SSO_SLG_Fault,17.0,17,1,1.0,0.09504369497607,0.952478152511965
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,17,1,0.9997858614751005,0.10414231267807067,0.9477147051360651
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,17,1,0.9997683317935655,0.0986029782201178,0.9504668426835066
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,17,1,0.9999144178269836,0.08905376907606181,0.9553875332889528
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,17,1,1.0,0.09575052880297838,0.9521247355985109
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,17,1,0.9989559960784958,0.10898160772506243,0.9444651922159646
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,17,1,0.9997662002338832,0.10156241663896216,0.9489849919144021
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,17,1,0.9998963928776677,0.11609363356054841,0.9418495760973935
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,17,1,0.999357723393741,0.11082925563823426,0.9439430955746239
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,17,1,0.9998430858911153,0.1821126974323624,0.9087867371749341
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,17,1,0.9998036805064626,0.08471324615433697,0.9574470574292941
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,17,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,17,1,0.9997164346491405,0.2123846995554983,0.8935240848713913
SSO_SLG_Fault_Bus30,SSO_SLG_Fault,30.0,17,1,0.9997253435064196,0.29465250874229854,0.8523990891352704
SSO_ThreePhase_Fault_Bus01,SSO_ThreePhase_Fault,1.0,17,1,0.9905146579460018,0.012623695750723404,0.9842028100706401
SSO_ThreePhase_Fault_Bus02,SSO_ThreePhase_Fault,2.0,17,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus03,SSO_ThreePhase_Fault,3.0,17,1,0.9967694794608022,0.07559036730003421,0.9589742958107851
SSO_ThreePhase_Fault_Bus04,SSO_ThreePhase_Fault,4.0,17,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus05,SSO_ThreePhase_Fault,5.0,17,1,1.0,0.0240700747160548,0.9879649626419726
SSO_ThreePhase_Fault_Bus06,SSO_ThreePhase_Fault,6.0,17,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus07,SSO_ThreePhase_Fault,7.0,17,1,0.996867783127485,0.09289574862509087,0.9504199088149397
SSO_ThreePhase_Fault_Bus08,SSO_ThreePhase_Fault,8.0,17,1,1.0,0.009103200546145813,0.9954483997269271
SSO_ThreePhase_Fault_Bus09,SSO_ThreePhase_Fault,9.0,17,1,1.0,0.07297127452017448,0.9635143627399128
SSO_ThreePhase_Fault_Bus10,SSO_ThreePhase_Fault,10.0,17,1,1.0,0.0640144517852854,0.9679927741073573
SSO_ThreePhase_Fault_Bus11,SSO_ThreePhase_Fault,11.0,17,1,1.0,0.002103892515072897,0.9989480537424635
SSO_ThreePhase_Fault_Bus12,SSO_ThreePhase_Fault,12.0,17,1,1.0,0.08732792935841005,0.956336035320795
SSO_ThreePhase_Fault_Bus13,SSO_ThreePhase_Fault,13.0,17,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus14,SSO_ThreePhase_Fault,14.0,17,1,0.9992219067510031,0.12784520256024315,0.9352993054708815
SSO_ThreePhase_Fault_Bus15,SSO_ThreePhase_Fault,15.0,17,1,0.9986419881034123,0.056486345463610296,0.9703988153716072
SSO_ThreePhase_Fault_Bus16,SSO_ThreePhase_Fault,16.0,17,1,0.9994713877216688,0.1913136520653404,0.9038145616889985
SSO_ThreePhase_Fault_Bus17,SSO_ThreePhase_Fault,17.0,17,1,1.0,0.09443371175536079,0.9527831441223196
SSO_ThreePhase_Fault_Bus18,SSO_ThreePhase_Fault,18.0,17,1,0.9995578962799365,0.09876645338328945,0.9501746695882918
SSO_ThreePhase_Fault_Bus19,SSO_ThreePhase_Fault,19.0,17,1,0.9994194960629501,0.10608569015207744,0.9463766509869114
SSO_ThreePhase_Fault_Bus20,SSO_ThreePhase_Fault,20.0,17,1,0.9992037971077999,0.10596738570769362,0.9462201042539531
SSO_ThreePhase_Fault_Bus21,SSO_ThreePhase_Fault,21.0,17,1,0.9982564187220698,0.09483837830228777,0.950837229570926
SSO_ThreePhase_Fault_Bus22,SSO_ThreePhase_Fault,22.0,17,1,0.9984530994693598,0.10070664608501127,0.9480997764268542
SSO_ThreePhase_Fault_Bus23,SSO_ThreePhase_Fault,23.0,17,1,0.998773205455928,0.10399177597470514,0.9467773174685754
SSO_ThreePhase_Fault_Bus24,SSO_ThreePhase_Fault,24.0,17,1,0.9998636268157519,0.10792749484913326,0.9458998793911852
SSO_ThreePhase_Fault_Bus25,SSO_ThreePhase_Fault,25.0,17,1,0.9995905268184033,0.12124728818813718,0.9389668827243347
SSO_ThreePhase_Fault_Bus26,SSO_ThreePhase_Fault,26.0,17,1,0.9998850888971152,0.18747959923119972,0.9061452892815154
SSO_ThreePhase_Fault_Bus27,SSO_ThreePhase_Fault,27.0,17,1,0.999909903832534,0.062461926010187574,0.9686789408274402
SSO_ThreePhase_Fault_Bus28,SSO_ThreePhase_Fault,28.0,17,1,1.0,0.020538180060729366,0.9897309099696353
SSO_ThreePhase_Fault_Bus29,SSO_ThreePhase_Fault,29.0,17,1,0.999602880940656,0.13976786059501362,0.9297189506431491
SSO_ThreePhase_Fault_Bus30,SSO_ThreePhase_Fault,30.0,17,1,1.0,0.14196677953411588,0.929016610232942
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,18,0,0.999769556528627,0.9993693612637224,0.5000848758967658
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,18,0,0.999769871144024,1.0,0.49976987114402405
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,18,0,0.9997691931308625,0.9998691081237983,0.4998346390689634
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,18,0,0.9997824508301809,0.9867822255005174,0.5063913380799222
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,18,0,0.9997768567370885,0.9941562326433626,0.5026987404154072
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,18,0,0.9997634051282921,0.9943860907386207,0.5025703597589817
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,18,0,0.9997692890662341,0.999614077369526,0.4999622503814711
SSO_LoadSwitch_Bus12,SSO_LoadSwitch,12.0,18,0,0.9997693953575383,0.9982553701762655,0.5006417102694055
SSO_LoadSwitch_Bus14,SSO_LoadSwitch,14.0,18,0,0.999769669175921,0.999434497639315,0.5000524203562635
SSO_LoadSwitch_Bus15,SSO_LoadSwitch,15.0,18,0,0.9997687930580411,0.9984072080909062,0.500565189012588
SSO_LoadSwitch_Bus16,SSO_LoadSwitch,16.0,18,0,0.9997699362820068,0.999904827381329,0.4998175225913423
SSO_LoadSwitch_Bus17,SSO_LoadSwitch,17.0,18,0,0.9997685144862353,0.9986735182550209,0.5004317553587248
SSO_LoadSwitch_Bus18,SSO_LoadSwitch,18.0,18,0,1.0,0.9989253394485968,0.5005373302757016
SSO_LoadSwitch_Bus19,SSO_LoadSwitch,19.0,18,0,0.9997682837909693,0.9943073592667885,0.502614604157575
SSO_LoadSwitch_Bus20,SSO_LoadSwitch,20.0,18,0,0.9997698356909311,0.999775567935579,0.49988205172314165
SSO_LoadSwitch_Bus21,SSO_LoadSwitch,21.0,18,0,0.999767279182158,0.9955127032547502,0.5020109275547829
SSO_LoadSwitch_Bus23,SSO_LoadSwitch,23.0,18,0,0.9997697997726648,0.9998282160133545,0.49985569176598754
SSO_LoadSwitch_Bus24,SSO_LoadSwitch,24.0,18,0,0.9997690357067064,0.9988237779048226,0.5003571467542951
SSO_LoadSwitch_Bus26,SSO_LoadSwitch,26.0,18,0,0.9997694544422621,1.0,0.49976945444226206
SSO_LoadSwitch_Bus29,SSO_LoadSwitch,29.0,18,0,0.9997697404119218,1.0,0.4997697404119218
SSO_LoadSwitch_Bus30,SSO_LoadSwitch,30.0,18,0,0.9997679820205233,0.9992896847514436,0.5001231396448015
SSO_Normal_Case01,SSO_Normal,,18,0,0.9997949031003889,0.18760607200701993,0.905991867096879
SSO_Normal_Case02,SSO_Normal,,18,0,0.9997949031003889,0.18760607200701993,0.905991867096879
SSO_Normal_Case03,SSO_Normal,,18,0,0.9997949031003889,0.18760607200701993,0.905991867096879
SSO_SLG_Fault_Bus01,SSO_SLG_Fault,1.0,18,1,0.9970624789278559,0.09153628162108933,0.9512943381173112
SSO_SLG_Fault_Bus02,SSO_SLG_Fault,2.0,18,1,0.9966111261510575,0.1192066287884745,0.9370078117568202
SSO_SLG_Fault_Bus03,SSO_SLG_Fault,3.0,18,1,0.9984924802386965,0.11628125489357737,0.9403518527919078
SSO_SLG_Fault_Bus04,SSO_SLG_Fault,4.0,18,1,0.9972892227385762,0.10819148521927481,0.9431934801289388
SSO_SLG_Fault_Bus05,SSO_SLG_Fault,5.0,18,1,0.998551023693329,0.08836696462070293,0.9543675413829775
SSO_SLG_Fault_Bus06,SSO_SLG_Fault,6.0,18,1,1.0,0.0113164066868443,0.9943417966565778
SSO_SLG_Fault_Bus07,SSO_SLG_Fault,7.0,18,1,0.9979559951047298,0.005188810120006301,0.9953615900447266
SSO_SLG_Fault_Bus08,SSO_SLG_Fault,8.0,18,1,0.9959655378126437,0.036079934051334965,0.9779255707869763
SSO_SLG_Fault_Bus09,SSO_SLG_Fault,9.0,18,1,0.9996339169115523,0.14001075651966202,0.9296285386517213
SSO_SLG_Fault_Bus10,SSO_SLG_Fault,10.0,18,1,0.999872501367569,0.11957005401801706,0.9400874743585604
SSO_SLG_Fault_Bus11,SSO_SLG_Fault,11.0,18,1,0.9992324707952428,0.10535765772800162,0.946553641931242
SSO_SLG_Fault_Bus12,SSO_SLG_Fault,12.0,18,1,0.9997383610190452,0.13610279183266613,0.9316869651027122
SSO_SLG_Fault_Bus13,SSO_SLG_Fault,13.0,18,1,0.9969835412933887,0.12500228130331376,0.9344824006417318
SSO_SLG_Fault_Bus14,SSO_SLG_Fault,14.0,18,1,0.9977454809436966,0.11750118973202589,0.9389948860776837
SSO_SLG_Fault_Bus15,SSO_SLG_Fault,15.0,18,1,1.0,0.11748331366464382,0.9412583431676781
SSO_SLG_Fault_Bus16,SSO_SLG_Fault,16.0,18,1,0.9997460798990866,0.12479691666960276,0.9373476215642852
SSO_SLG_Fault_Bus17,SSO_SLG_Fault,17.0,18,1,0.99943841826232,0.06643747105658174,0.9662196827340291
SSO_SLG_Fault_Bus18,SSO_SLG_Fault,18.0,18,1,1.0,0.11792884788764685,0.9410355760561766
SSO_SLG_Fault_Bus19,SSO_SLG_Fault,19.0,18,1,1.0,0.12005466735996691,0.9399726663200165
SSO_SLG_Fault_Bus20,SSO_SLG_Fault,20.0,18,1,1.0,0.12396824240716048,0.9380158787964198
SSO_SLG_Fault_Bus21,SSO_SLG_Fault,21.0,18,1,0.9994611020031119,0.1311811156866424,0.9338705441597906
SSO_SLG_Fault_Bus22,SSO_SLG_Fault,22.0,18,1,0.9995865562095978,0.14668920834292815,0.9262419520381338
SSO_SLG_Fault_Bus23,SSO_SLG_Fault,23.0,18,1,0.9997910013566318,0.11776024483880311,0.9409108789372302
SSO_SLG_Fault_Bus24,SSO_SLG_Fault,24.0,18,1,0.9994132698158752,0.15251344649033982,0.9231565465707052
SSO_SLG_Fault_Bus25,SSO_SLG_Fault,25.0,18,1,0.9997709337509534,0.13530611448946103,0.9321178765062229
SSO_SLG_Fault_Bus26,SSO_SLG_Fault,26.0,18,1,0.999701574138699,0.4132288983684382,0.7930871249544799
SSO_SLG_Fault_Bus27,SSO_SLG_Fault,27.0,18,1,0.9996398271384996,0.13859888295076267,0.9303403856631183
SSO_SLG_Fault_Bus28,SSO_SLG_Fault,28.0,18,1,1.0,0.0,1.0
SSO_SLG_Fault_Bus29,SSO_SLG_Fault,29.0,18,1,0.9997716796971646,0.22957464638665454,0.8849843565038373
SSO_SLG_Fault_Bus30,SSO_SLG_Fault,30.0,18,1,0.9997314651092751,0.35536448447586283,0.8220492228713437
SSO_ThreePhase_Fault_Bus01,SSO_ThreePhase_Fault,1.0,18,1,0.9883410968964614,0.0773598431588335,0.9496611753170446
SSO_ThreePhase_Fault_Bus02,SSO_ThreePhase_Fault,2.0,18,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus03,SSO_ThreePhase_Fault,3.0,18,1,0.9960521325364783,0.09659525427177293,0.9477545054005918
SSO_ThreePhase_Fault_Bus04,SSO_ThreePhase_Fault,4.0,18,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus05,SSO_ThreePhase_Fault,5.0,18,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus06,SSO_ThreePhase_Fault,6.0,18,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus07,SSO_ThreePhase_Fault,7.0,18,1,0.9954910448370873,0.09173752240462418,0.9496222836347752
SSO_ThreePhase_Fault_Bus08,SSO_ThreePhase_Fault,8.0,18,1,1.0,0.0009327572233510597,0.9995336213883245
SSO_ThreePhase_Fault_Bus09,SSO_ThreePhase_Fault,9.0,18,1,0.9973666821031946,0.09981213175644779,0.9474606162249707
SSO_ThreePhase_Fault_Bus10,SSO_ThreePhase_Fault,10.0,18,1,1.0,0.11279982199749791,0.943600089001251
SSO_ThreePhase_Fault_Bus11,SSO_ThreePhase_Fault,11.0,18,1,0.7587721075050821,0.004112789150946203,0.7567157129296089
SSO_ThreePhase_Fault_Bus12,SSO_ThreePhase_Fault,12.0,18,1,0.998997947992357,0.10688999327491261,0.9455529513549007
SSO_ThreePhase_Fault_Bus13,SSO_ThreePhase_Fault,13.0,18,1,1.0,0.0,1.0
SSO_ThreePhase_Fault_Bus14,SSO_ThreePhase_Fault,14.0,18,1,0.9987684701090033,0.1402498812403094,0.9286435294888485
SSO_ThreePhase_Fault_Bus15,SSO_ThreePhase_Fault,15.0,18,1,1.0,0.12751914999507324,0.9362404250024634
SSO_ThreePhase_Fault_Bus16,SSO_ThreePhase_Fault,16.0,18,1,0.9992466425421822,0.14080637367079782,0.9288434557067833
SSO_ThreePhase_Fault_Bus17,SSO_ThreePhase_Fault,17.0,18,1,0.9991594962715319,0.06340402765342845,0.9674574824448177
SSO_ThreePhase_Fault_Bus18,SSO_ThreePhase_Fault,18.0,18,1,1.0,0.12237080950933864,0.9388145952453307
SSO_ThreePhase_Fault_Bus19,SSO_ThreePhase_Fault,19.0,18,1,1.0,0.12751168400716573,0.9362441579964171
SSO_ThreePhase_Fault_Bus20,SSO_ThreePhase_Fault,20.0,18,1,0.9996009459575336,0.11150616913018316,0.943847861392442
SSO_ThreePhase_Fault_Bus21,SSO_ThreePhase_Fault,21.0,18,1,0.9988242763477216,0.11773742548420305,0.9399555636056202
SSO_ThreePhase_Fault_Bus22,SSO_ThreePhase_Fault,22.0,18,1,1.0,0.13418200814553088,0.9329089959272345
SSO_ThreePhase_Fault_Bus23,SSO_ThreePhase_Fault,23.0,18,1,0.9991719963579169,0.1276083533664107,0.9353678196747115
SSO_ThreePhase_Fault_Bus24,SSO_ThreePhase_Fault,24.0,18,1,0.9985872835262193,0.11838617642699455,0.9393941953127221
SSO_ThreePhase_Fault_Bus25,SSO_ThreePhase_Fault,25.0,18,1,0.9998032539724598,0.0788888279793644,0.9603588399827776
SSO_ThreePhase_Fault_Bus26,SSO_ThreePhase_Fault,26.0,18,1,0.9997679653036335,0.2396835981320642,0.8799261662376014
SSO_ThreePhase_Fault_Bus27,SSO_ThreePhase_Fault,27.0,18,1,0.999550305878911,0.09837025052181099,0.9503651806180056
SSO_ThreePhase_Fault_Bus28,SSO_ThreePhase_Fault,28.0,18,1,1.0,0.049630729666316147,0.975184635166842
SSO_ThreePhase_Fault_Bus29,SSO_ThreePhase_Fault,29.0,18,1,0.9996907175232402,0.14629407811512765,0.9265436784656764
SSO_ThreePhase_Fault_Bus30,SSO_ThreePhase_Fault,30.0,18,1,0.999809467087801,0.19792571290672903,0.9008466106344365
SSO_LoadSwitch_Bus02,SSO_LoadSwitch,2.0,19,0,0.9999372947418526,0.9986537696459235,0.5006104099188908
SSO_LoadSwitch_Bus03,SSO_LoadSwitch,3.0,19,0,0.9999359292204839,1.0,0.4999359292204839
SSO_LoadSwitch_Bus04,SSO_LoadSwitch,4.0,19,0,0.9999367617932693,0.9996075983965284,0.5001329625950051
SSO_LoadSwitch_Bus05,SSO_LoadSwitch,5.0,19,0,0.9999185743682085,0.9866010863702827,0.5066180311830673
SSO_LoadSwitch_Bus07,SSO_LoadSwitch,7.0,19,0,0.9999709586362276,0.968047584419006,0.5159471664267247
SSO_LoadSwitch_Bus08,SSO_LoadSwitch,8.0,19,0,0.9999446187845721,0.98906014015667,0.5054145487062371
SSO_LoadSwitch_Bus10,SSO_LoadSwitch,10.0,19,0,0.9999367282078429,0.9992746987870733,0.5002993788143062
